702.5140,172.3920,0.0540,405037556500,0.0000,0.4540
702.7290,172.5380,0.1340,405053458600,0.0000,0.4540
702.9430,172.6110,0.2130,405053510500,0.0000,0.4540
703.1140,172.7930,0.2830,405053512600,0.0000,0.4540
703.4140,172.9390,0.4030,405085679600,0.0000,0.4540
703.5430,173.0850,0.4840,405101974100,0.0000,0.4540
702.8140,173.3040,0.6410,405134467300,0.0000,0.4540
702.6000,173.3770,0.6580,405134509100,0.0000,0.4540
702.0000,173.3770,0.6890,405151530100,0.0000,0.4540
701.7000,173.3770,0.7020,405151569500,0.0000,0.4540
701.4000,173.5230,0.7150,405151570900,0.0180,0.4550
700.8860,173.5960,0.7370,405167592600,0.0530,0.4550
700.5860,173.5960,0.7480,405167627200,0.0700,0.4550
699.9860,173.5960,0.7680,405167628600,0.1050,0.4550
699.7290,173.6690,0.7770,405183802500,0.1230,0.4550
699.1290,173.5960,0.7940,405199851700,0.1400,0.4550
698.8290,173.5960,0.8020,405199921000,0.1570,0.4550
698.5290,173.5230,0.8100,405199924300,0.1570,0.4550
698.0140,173.3770,0.8170,405199926600,0.1570,0.4550
697.5000,173.3770,0.8230,405215949000,0.1570,0.4550
696.9860,173.2310,0.8290,405216002000,0.1570,0.4550
696.3860,173.0850,0.8340,405232928500,0.1570,0.4550
695.7860,172.8660,0.8390,405232999100,0.1570,0.4550
695.2290,172.6110,0.8430,405233003200,0.1570,0.4550
694.6290,172.3920,0.8470,405233031000,0.1570,0.4550
694.1140,172.1730,0.8510,405233033900,0.1570,0.4550
693.5140,171.9540,0.8540,405249933500,0.1570,0.4550
692.9140,171.7350,0.8570,405249999100,0.1570,0.4550
692.4000,171.4430,0.8600,405266889200,0.1570,0.4550
691.9710,170.9690,0.8630,405266960800,0.1570,0.4550
691.5000,170.8230,0.8650,405266964800,0.1570,0.4550
691.0710,170.6040,0.8680,405266983400,0.1570,0.4550
690.6860,170.3120,0.8700,405283504200,0.1570,0.4550
690.3000,170.0200,0.8710,405283570200,0.1570,0.4550
690.0000,169.6190,0.8730,405283572600,0.1570,0.4550
689.7000,169.3270,0.8740,405283574400,0.1570,0.4550
689.4000,168.9620,0.8750,405283576000,0.1570,0.4550
689.2710,168.5970,0.8760,405299701300,0.1570,0.4550
689.0140,168.1960,0.8770,405299767900,0.1570,0.4550
688.8860,167.9040,0.8780,405315699000,0.1570,0.4550
688.7140,167.5390,0.8790,405315763400,0.1570,0.4550
688.5860,167.2470,0.8800,405315766000,0.1570,0.4550
688.5000,166.9190,0.8800,405315767800,0.1570,0.4550
688.2860,166.1160,0.8820,405348288900,0.1570,0.4550
688.2000,165.4960,0.8820,405348367300,0.1570,0.4550
688.1140,164.9120,0.8830,405348372200,0.1570,0.4550
688.0710,164.2920,0.8830,405364521800,0.1570,0.4550
688.1140,163.4160,0.8820,405380589700,0.1570,0.4550
688.3710,162.7960,0.8820,405396771500,0.1570,0.4550
688.5000,162.4310,0.8810,405396855800,0.1570,0.4550
688.7140,162.0660,0.8810,405396859600,0.1570,0.4550
688.8860,161.7010,0.8810,405396861700,0.1570,0.4550
689.1000,161.0810,0.8800,405412876400,0.1570,0.4550
689.2710,160.7890,0.8800,405412944900,0.1570,0.4550
689.4000,160.3510,0.8800,405428940300,0.1570,0.4550
689.5710,159.9500,0.8800,405429002400,0.1570,0.4550
689.7000,159.5120,0.8810,405445178300,0.1570,0.4550
689.8710,159.1470,0.8800,405461312200,0.1570,0.4550
690.1720,158.8550,0.8770,405493359100,0.1570,0.4550
690.4710,158.9280,0.8750,405493415800,0.1570,0.4550
690.7710,159.2200,0.8740,405509499000,0.1570,0.4550
690.9000,159.3660,0.8730,405509569000,0.1570,0.4550
691.1140,159.5120,0.8730,405525735000,0.1570,0.4550
691.2860,159.7310,0.8730,405525798600,0.1570,0.4550
691.5860,160.2050,0.8730,405525801100,0.1570,0.4550
691.8000,160.5700,0.8730,405525802600,0.1570,0.4550
692.1000,160.9350,0.8730,405542607400,0.1570,0.4550
692.3140,161.3730,0.8720,405542766900,0.1570,0.4550
692.6140,161.9930,0.8720,405542772700,0.1570,0.4550
692.9140,162.5040,0.8720,405542775300,0.1570,0.4550
693.2140,163.0510,0.8720,405558867500,0.1570,0.4550
693.4710,163.6350,0.8720,405558928700,0.1570,0.4550
693.8140,164.4740,0.8720,405558931100,0.1570,0.4550
694.2000,165.2770,0.8720,405575789700,0.1570,0.4550
694.5860,166.1160,0.8730,405575853500,0.1570,0.4550
694.9290,166.9190,0.8730,405575858900,0.1570,0.4550
695.2290,167.6850,0.8730,405575861400,0.1570,0.4550
695.6140,168.3420,0.8730,405591966400,0.1570,0.4550
695.9140,168.9620,0.8730,405592027700,0.1570,0.4550
696.1290,169.5460,0.8730,405592032300,0.1570,0.4550
696.4290,170.0930,0.8740,405608891700,0.1570,0.4550
696.7290,170.6770,0.8730,405608954200,0.1570,0.4550
696.9860,171.1880,0.8740,405608957600,0.1570,0.4550
697.2860,171.7350,0.8740,405608960000,0.1570,0.4550
697.8000,172.3920,0.8740,405625465000,0.1570,0.4550
698.1860,172.9390,0.8740,405625551900,0.1570,0.4550
698.6140,173.3770,0.8740,405625556900,0.1570,0.4550
699.2140,174.0340,0.8740,405641603400,0.1570,0.4550
699.6860,174.5810,0.8740,405641683000,0.1570,0.4550
700.0290,175.0190,0.8740,405641686800,0.1570,0.4550
700.4140,175.4570,0.8740,405641689100,0.1570,0.4550
700.8000,175.7850,0.8740,405658528100,0.1570,0.4550
701.1000,176.2960,0.8740,405658599400,0.1570,0.4550
701.4860,176.6610,0.8730,405658602900,0.1570,0.4550
701.7000,176.9890,0.8730,405658605000,0.1570,0.4550
701.9140,177.4270,0.8720,405675607600,0.1570,0.4550
702.1290,177.7190,0.8720,405675671900,0.1570,0.4550
702.3000,178.0110,0.8710,405692599400,0.1570,0.4550
702.4290,178.3030,0.8710,405692662400,0.1570,0.4550
702.6000,178.5580,0.8700,405692664900,0.1570,0.4550
702.7290,178.7770,0.8700,405692666700,0.1570,0.4550
702.9000,178.9960,0.8700,405709170300,0.1570,0.4550
702.9430,179.1420,0.8690,405709252000,0.1570,0.4550
703.1140,179.3610,0.8690,405709255700,0.1570,0.4550
703.3280,179.7260,0.8680,405725602100,0.1570,0.4550
703.4140,179.9810,0.8670,405725662600,0.1570,0.4550
703.5430,180.1270,0.8670,405725664600,0.1570,0.4550
703.7140,180.4920,0.8660,405742509700,0.1570,0.4550
703.8430,180.7110,0.8660,405742575000,0.1570,0.4550
704.0140,181.0030,0.8650,405742580900,0.1570,0.4550
704.1430,181.3310,0.8650,405758987200,0.1570,0.4550
704.2290,181.6230,0.8660,405775974100,0.1570,0.4550
704.3140,181.9150,0.8660,405776037400,0.1570,0.4550
704.2290,182.3530,0.8670,405808835000,0.1570,0.4550
704.0140,182.6810,0.8680,405808898500,0.1570,0.4550
703.8430,182.9000,0.8690,405808901700,0.1570,0.4550
703.6290,182.9730,0.8700,405825828800,0.1570,0.4550
703.3280,183.3380,0.8710,405825906900,0.1570,0.4550
702.9000,183.5570,0.8730,405825910400,0.1570,0.4550
702.4290,183.8490,0.8740,405825913900,0.1570,0.4550
702.0000,184.1040,0.8750,405825916000,0.1570,0.4550
701.4000,184.3230,0.8770,405842278400,0.1570,0.4550
700.7140,184.5420,0.8790,405842384800,0.1570,0.4550
699.8140,184.8340,0.8800,405858421100,0.1570,0.4550
698.9140,185.1260,0.8820,405858481000,0.1570,0.4550
697.9290,185.3450,0.8840,405858484900,0.1570,0.4550
697.1140,185.6000,0.8850,405858487500,0.1570,0.4550
696.3860,185.8190,0.8870,405874722100,0.1570,0.4550
695.7000,185.8920,0.8880,405874789400,0.1750,0.4550
695.1000,186.0380,0.8900,405874793400,0.1750,0.4550
694.5000,186.1840,0.8910,405874795900,0.1750,0.4550
693.8140,186.3300,0.8920,405890737400,0.1750,0.4550
693.1710,186.4030,0.8930,405890783700,0.1750,0.4550
692.6140,186.5490,0.8950,405890786100,0.1750,0.4550
691.9710,186.5490,0.8960,405906817400,0.1750,0.4550
691.2860,186.6950,0.8970,405906900900,0.1750,0.4550
690.6860,186.8040,0.8990,405906905600,0.1750,0.4550
690.0000,186.9500,0.9010,405923719300,0.1750,0.4550
689.4000,187.0230,0.9030,405923784000,0.1750,0.4550
688.6710,187.0230,0.9060,405923788300,0.1750,0.4550
688.0710,187.0960,0.9080,405923790800,0.1750,0.4550
687.3860,187.1690,0.9110,405940067500,0.1750,0.4550
686.7000,187.1690,0.9140,405940126100,0.1750,0.4550
685.9710,187.1690,0.9170,405940129700,0.1750,0.4550
685.2000,187.1690,0.9210,405940132000,0.1750,0.4550
684.5570,187.0960,0.9240,405956235000,0.1750,0.4550
683.8710,187.0960,0.9280,405956311600,0.1750,0.4550
683.1000,186.9500,0.9310,405972351800,0.1930,0.4550
682.4570,186.8770,0.9350,405972414700,0.1930,0.4550
681.7710,186.8040,0.9380,405972417800,0.1930,0.4550
681.0860,186.5490,0.9420,405972420000,0.1930,0.4550
680.4860,186.4760,0.9450,405972422200,0.1930,0.4550
679.8000,186.4030,0.9490,405989395600,0.1930,0.4550
679.2000,186.2570,0.9520,405989458200,0.1930,0.4550
678.6000,186.1110,0.9550,406006344700,0.1930,0.4550
678.0000,185.9650,0.9580,406006407700,0.1930,0.4550
677.4860,185.8190,0.9610,406006411100,0.1930,0.4550
676.9710,185.6730,0.9640,406006413600,0.1930,0.4550
676.4570,185.5270,0.9670,406006415700,0.1930,0.4550
675.9860,185.3450,0.9700,406022523600,0.1930,0.4550
675.5570,185.1260,0.9730,406022592800,0.1930,0.4550
675.0430,184.9800,0.9780,406039552700,0.1930,0.4550
674.5710,184.7610,0.9800,406039647100,0.1930,0.4550
674.1430,184.4690,0.9830,406039651600,0.1930,0.4550
673.7570,184.1770,0.9850,406039654500,0.1930,0.4550
673.2860,183.9220,0.9870,406055724300,0.1930,0.4550
672.9430,183.6300,0.9890,406055786700,0.1930,0.4550
672.5570,183.3380,0.9900,406055789100,0.1930,0.4550
672.0860,182.9730,0.9920,406055790700,0.1930,0.4550
671.7430,182.6080,0.9930,406055792300,0.1930,0.4550
671.3570,182.2070,0.9940,406072608700,0.1930,0.4550
670.9710,181.7690,0.9950,406072672500,0.1930,0.4550
670.5860,181.4040,0.9970,406089601900,0.1930,0.4550
670.2430,181.0030,0.9980,406089671800,0.1930,0.4550
669.9430,180.4920,0.9990,406089674800,0.1930,0.4550
669.5570,180.0540,1.0000,406089677100,0.1930,0.4550
669.2570,179.5800,1.0000,406089679100,0.1930,0.4550
668.9570,178.9960,1.0000,406106656500,0.1930,0.4550
668.5710,178.3030,1.0000,406106721100,0.1930,0.4550
668.1430,177.5730,1.0000,406122769700,0.1930,0.4550
667.8430,176.8800,1.0000,406122844500,0.1930,0.4550
667.4570,176.1500,1.0000,406122848400,0.1930,0.4550
667.1570,175.3110,1.0000,406122850500,0.1930,0.4550
666.8570,174.4350,1.0000,406139775900,0.1930,0.4550
666.5570,173.5960,1.0000,406139838200,0.1930,0.4550
666.2570,172.6840,1.0000,406139842100,0.1930,0.4550
666.0430,171.8080,1.0000,406155779500,0.1930,0.4550
665.8280,170.8960,1.0000,406155836100,0.1930,0.4550
665.5710,169.9110,1.0000,406155839500,0.1930,0.4550
665.3570,169.0350,1.0000,406155842300,0.1930,0.4550
665.1430,168.0500,1.0000,406172819700,0.1930,0.4550
664.9710,167.2470,1.0000,406172883800,0.1930,0.4550
664.7570,166.1890,1.0000,406172886300,0.1930,0.4550
664.5430,165.2770,1.0000,406172887800,0.1930,0.4550
664.3710,164.2190,1.0000,406189710400,0.1930,0.4550
664.1570,163.1970,1.0000,406189773000,0.1930,0.4550
664.0290,162.1390,1.0000,406206730700,0.1930,0.4550
663.7710,161.0080,1.0000,406206808500,0.1930,0.4550
663.6430,159.9500,1.0000,406206811800,0.1930,0.4550
663.4710,158.7820,1.0000,406206814600,0.1930,0.4550
663.2570,157.5780,1.0000,406206816100,0.1930,0.4550
663.1290,156.4470,1.0000,406222912300,0.1930,0.4550
662.8710,155.2430,1.0000,406222980700,0.1930,0.4550
662.7430,154.0390,1.0000,406239903600,0.1930,0.4550
662.5710,152.9080,1.0000,406239967300,0.1930,0.4550
