663.4290,107.6070,1.0000,1834181867400,0.2970,0.6110
663.3000,107.4240,1.0000,1834181920200,0.2980,0.6290
660.3000,103.8490,0.0120,1834282033800,0.3330,0.6470
660.2140,103.5570,0.0500,1834298690700,0.3330,0.6470
660.3000,104.7610,0.1700,1834364153700,0.3330,0.6470
660.3000,105.1260,0.1780,1834364206300,0.3330,0.6470
660.5140,105.5640,0.1860,1834364208500,0.3330,0.6470
660.6000,106.1840,0.1940,1834364209500,0.3330,0.6470
660.7290,106.6950,0.2000,1834381061100,0.3330,0.6470
660.9000,107.3510,0.2070,1834381088300,0.3330,0.6470
661.1140,108.2630,0.2140,1834397073200,0.3330,0.6470
661.4140,109.1030,0.2200,1834397105700,0.3330,0.6470
661.7140,109.9780,0.2250,1834397107800,0.3330,0.6470
662.0140,111.1090,0.2310,1834397109100,0.3330,0.6470
662.3140,112.1680,0.2360,1834397113800,0.3330,0.6470
662.6140,113.2990,0.2400,1834413097300,0.3330,0.6470
662.8280,114.3930,0.2450,1834413144800,0.3330,0.6470
663.2140,115.5240,0.2490,1834429129600,0.3330,0.6470
663.5140,116.6550,0.2530,1834429165100,0.3330,0.6470
663.7290,117.8590,0.2570,1834429167500,0.3330,0.6470
664.0290,118.9910,0.2600,1834429190800,0.3330,0.6470
664.2860,120.2680,0.2640,1834445223700,0.3330,0.6470
664.5000,121.3620,0.2670,1834445427400,0.3330,0.6470
664.6290,122.6390,0.2710,1834461428500,0.3330,0.6470
664.8860,123.7700,0.2740,1834461517300,0.3330,0.6470
665.0140,124.9010,0.2770,1834461527400,0.3330,0.6470
665.2290,126.1050,0.2800,1834461531900,0.3330,0.6470
665.3140,127.2370,0.2830,1834461536200,0.3330,0.6470
665.5290,128.3310,0.2850,1834477693400,0.3330,0.6470
665.6140,129.5350,0.2880,1834477818300,0.3330,0.6470
665.8290,130.7390,0.2910,1834477826300,0.3330,0.6470
666.0860,131.8700,0.2930,1834477828700,0.3330,0.6470
666.1290,133.0010,0.2950,1834494618200,0.3330,0.6470
666.3430,134.0960,0.2970,1834494709800,0.3330,0.6470
666.5140,135.2270,0.2990,1834510654200,0.3330,0.6470
666.6000,136.2850,0.3000,1834510744400,0.3330,0.6470
666.7290,137.3430,0.3020,1834510749200,0.3330,0.6470
